企查查搜索关键字,公司在企查查编号,公司在企查查地址,公司名称,公司标签,法定代表人,法定代表人拥有企业数量,公司地址,公司电话,公司邮箱-单个,公司邮箱-多个,公司网址,公司邮箱,公司简介,企业类型,经营状态,成立日期,注册资本,实缴资本,工商注册号,统一社会信用代码,营业期限,参保人数,曾用名,注册地址,经营范围,纳税人识别号,纳税人资质,行业,登记机关,英文名称,组织机构代码,核准日期,人员规模,评分
义乌市勒玛餐厅（普通合伙）,2352366270,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352366270,义乌市勒玛餐厅（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴市卡思密封材料有限公司,1442957393,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1442957393,绍兴市卡思密封材料有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市睿印贸易商行（普通合伙）,2745128638,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2745128638,义乌市睿印贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市萨法豪日用百货商行（普通合伙）,2352280904,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352280904,义乌市萨法豪日用百货商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市洛贝电子商行（普通合伙）,2352978064,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352978064,义乌市洛贝电子商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市泉蔻贸易商行（普通合伙）,2356781378,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2356781378,义乌市泉蔻贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江恒晖管业有限公司,2319927997,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2319927997,浙江恒晖管业有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市孚昇贸易商行（普通合伙）,2452957336,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2452957336,义乌市孚升贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市浮飞贸易商行（普通合伙）,2452911969,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2452911969,义乌市浮飞贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市爵努贸易商行（普通合伙）,2738351734,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2738351734,义乌市爵努贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市嘎尼贸易商行（普通合伙）,2351286177,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2351286177,义乌市嘎尼贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市茂恩贸易商行（普通合伙）,2350652269,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2350652269,义乌市茂恩贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市玛肯贸易商行（普通合伙）,2352483998,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352483998,义乌市玛肯贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市肯业贸易商行（普通合伙）,2352403563,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352403563,义乌市肯业贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市拓任贸易商行（普通合伙）,3025569450,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F3025569450,义乌市拓任贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市印默贸易商行（普通合伙）,2352035015,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352035015,义乌市印默贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴咖尚进出口有限公司,73592131,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F73592131,绍兴咖尚进出口有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴歌思贸易有限公司,1264667373,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1264667373,绍兴歌思贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市赫能贸易商行（普通合伙）,2353511341,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2353511341,义乌市赫能贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市纽扬贸易商行（普通合伙）,2350659950,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2350659950,义乌市纽扬贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴好琪丽餐饮有限公司,1437429294,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1437429294,绍兴好琪丽餐饮有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市昌蔻贸易商行（普通合伙）,2351393820,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2351393820,义乌市昌蔻贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
泰安亚鲁巴建筑材料有限责任公司,556126497,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F556126497,泰安亚鲁巴建筑材料有限责任公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴咖密克贸易有限公司,80579457,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F80579457,绍兴咖密克贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
特迈斯（浙江）冷热工程有限公司,1240648821,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1240648821,特迈斯（浙江）冷热工程有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
克里赛尔易莱纳信息技术（杭州）有限公司,57748091,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F57748091,克里赛尔易莱纳信息技术（杭州）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杭州维迪雅生物科技有限公司,2961434393,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2961434393,杭州维迪雅生物科技有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台州黄岩恩卡贸易有限公司,61590526,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F61590526,台州黄岩恩卡贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
迪吉图文制作（上海）有限公司,1523222545,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1523222545,迪吉图文制作（上海）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐机设备（浙江）有限公司,2352479467,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352479467,乐机设备（浙江）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
台州赛福模具有限公司,1200015861,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1200015861,台州赛福模具有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
奥玛特进出口（杭州）有限公司,1244622994,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F1244622994,奥玛特进出口（杭州）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山市泰拉普进出口有限公司,179812592,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F179812592,乐山市泰拉普进出口有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杭州苏拉奇贸易有限公司,56902888,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F56902888,杭州苏拉奇贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山市井研县万东机械制造有限公司,2336675302,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2336675302,乐山市井研县万东机械制造有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
峨眉山宏昇药业股份有限公司,2328602545,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2328602545,峨眉山宏升药业股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川省万马机械制造有限公司,364809839,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F364809839,四川省万马机械制造有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卡比尔餐饮（深圳）有限公司,2990034159,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2990034159,卡比尔餐饮（深圳）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山市恒达制浆造纸技术有限公司,298189013,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F298189013,乐山市恒达制浆造纸技术有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川和邦生物科技股份有限公司,864511594,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F864511594,四川和邦生物科技股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山市东川机械有限公司,159627067,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F159627067,乐山市东川机械有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川省旭东机械制造有限公司,858109115,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F858109115,四川省旭东机械制造有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
润和催化剂股份有限公司,293613965,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F293613965,润和催化剂股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川省长征药业股份有限公司,488169306,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F488169306,四川省长征药业股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安德威进出口（深圳）有限公司,2964004651,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2964004651,安德威进出口（深圳）有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海达巴贸易有限公司,307810572,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F307810572,上海达巴贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴杰婷贸易有限公司,58627338,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F58627338,绍兴杰婷贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市禄登贸易商行（普通合伙）,2352102580,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352102580,义乌市禄登贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市米能贸易商行（普通合伙）,2352006236,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352006236,义乌市米能贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杰恩比（深圳）商贸有限公司,2965433610,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2965433610,杰恩比（深圳）商贸有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍兴七海贸易有限公司,2825277438,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2825277438,绍兴七海贸易有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市遂登贸易商行（普通合伙）,2352984211,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352984211,义乌市遂登贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市脉迪贸易商行（普通合伙）,3120580270,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F3120580270,义乌市脉迪贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江普拉盖蒂机械有限公司,55357882,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F55357882,浙江普拉盖蒂机械有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川东工电机有限公司,821799967,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F821799967,四川东工电机有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山三缘电机有限公司,2328638224,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2328638224,乐山三缘电机有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金华英达斯机电实业有限公司,66379197,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F66379197,金华英达斯机电实业有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乐山和邦农业科技有限公司,782758181,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F782758181,乐山和邦农业科技有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市古发贸易商行（普通合伙）,2352356103,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352356103,义乌市古发贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市赛列贸易商行（普通合伙）,2806283635,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2806283635,义乌市赛列贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
义乌市夸奇贸易商行（普通合伙）,2352423134,https://www.tianyancha.com/login?from=https%3A%2F%2Fwww.tianyancha.com%2Fcompany%2F2352423134,义乌市夸奇贸易商行（普通合伙）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
